year,country_slug,source_pdf,words,testament,unwavering,steadfast,resonate,navigate,foster,harness,beacon,embark,landscape,transformative,crossroads,profound,robust,seamless,bolster,delve,intricate,underscore,showcase,nuanced,multifaceted,tapestry,realm,meticulous,delineate,paramount,myriad,pivotal,sovereignty,cooperation,development,security,peace,dialogue,support,people
2021,cyprus,https://gadebate.un.org/sites/default/files/gastatements/76/cy_en.pdf,2529,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,7,0,2,4
2021,czech-republic,https://gadebate.un.org/sites/default/files/gastatements/76/cz_en.pdf,1545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,5,0,9,2
2021,democratic-peoples-republic-korea,https://gadebate.un.org/sites/default/files/gastatements/76/kp_en.pdf,3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,6,9,1,4,24
2021,denmark,https://gadebate.un.org/sites/default/files/gastatements/76/dk_en.pdf,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,7
2021,dominica,https://gadebate.un.org/sites/default/files/gastatements/76/dm_en.pdf,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,0,4,10
2021,eritrea,https://gadebate.un.org/sites/default/files/gastatements/76/er_en.pdf,1203,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,1,4
2021,estonia,https://gadebate.un.org/sites/default/files/gastatements/76/ee_en.pdf,2272,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,10,4,0,3,12
2021,eswatini,https://gadebate.un.org/sites/default/files/gastatements/76/sz_en.pdf,2360,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9,2,1,1,1,11
2021,ethiopia,https://gadebate.un.org/sites/default/files/gastatements/76/et_en.pdf,1801,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,3,3,5,3,6,6
2021,fiji,https://gadebate.un.org/sites/default/files/gastatements/76/fj_en.pdf,1824,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,8
2021,georgia,https://gadebate.un.org/sites/default/files/gastatements/76/ge_en.pdf,1938,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,1,2,10
2021,ghana,https://gadebate.un.org/sites/default/files/gastatements/76/gh_en.pdf,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,0,7,4
2021,greece,https://gadebate.un.org/sites/default/files/gastatements/76/gr_en.pdf,1858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,0,6,2
2021,grenada,https://gadebate.un.org/sites/default/files/gastatements/76/gd_en.pdf,1961,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,2,0,7,9
2021,guyana,https://gadebate.un.org/sites/default/files/gastatements/76/gy_en.pdf,2292,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,3,0,3,0,1,14
2021,holy-see,https://gadebate.un.org/sites/default/files/gastatements/76/va_en.pdf,2560,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,1,1,8
2021,iceland,https://gadebate.un.org/sites/default/files/gastatements/76/is_en.pdf,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,5,6,1,2,4
2021,iran-islamic-republic,https://gadebate.un.org/sites/default/files/gastatements/76/ir_en.pdf,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,7,5,0,1,11
2021,ireland,https://gadebate.un.org/sites/default/files/gastatements/76/ie_en.pdf,2377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,11,0,8,9
2021,israel,https://gadebate.un.org/sites/default/files/gastatements/76/il_en.pdf,2085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,13
2021,italy,https://gadebate.un.org/sites/default/files/gastatements/76/it_en.pdf,2391,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,14,6,2,11,8
2021,jamaica,https://gadebate.un.org/sites/default/files/gastatements/76/jm_en.pdf,1807,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,4,4,1,10,3
2021,kenya,https://gadebate.un.org/sites/default/files/gastatements/76/ke_en.pdf,1469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,5,4
2021,kiribati,https://gadebate.un.org/sites/default/files/gastatements/76/ki_en.pdf,1520,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,3,3,1,7,19
2021,lao-peoples-democratic-republic,https://gadebate.un.org/sites/default/files/gastatements/76/la_en.pdf,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,13,1,5,1,6,9
2021,latvia,https://gadebate.un.org/sites/default/files/gastatements/76/lv_en.pdf,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,9,3,0,5,6
2021,lesotho,https://gadebate.un.org/sites/default/files/gastatements/76/ls_en.pdf,2803,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,8,8,0,8,14
2021,liberia,https://gadebate.un.org/sites/default/files/gastatements/76/lr_en.pdf,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,7,0,7,9
2021,lithuania,https://gadebate.un.org/sites/default/files/gastatements/76/lt_en.pdf,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,2,0,5,6
2021,malawi,https://gadebate.un.org/sites/default/files/gastatements/76/mw_en.pdf,1449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,1,1
2021,malaysia,https://gadebate.un.org/sites/default/files/gastatements/76/my_en.pdf,2411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,0,4,7
2021,maldives,https://gadebate.un.org/sites/default/files/gastatements/76/mv_en.pdf,1805,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,11
2021,malta,https://gadebate.un.org/sites/default/files/gastatements/76/mt_en.pdf,3246,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,16,8,0,12,6
2021,mauritius,https://gadebate.un.org/sites/default/files/gastatements/76/mu_en.pdf,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,9,8
2021,micronesia-federated-states,https://gadebate.un.org/sites/default/files/gastatements/76/fm_en.pdf,2108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,7,8
2021,montenegro,https://gadebate.un.org/sites/default/files/gastatements/76/me_en.pdf,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,5,1
2021,mozambique,https://gadebate.un.org/sites/default/files/gastatements/76/my_en_1.pdf,1571,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,7,1,8,2
2021,namibia,https://gadebate.un.org/sites/default/files/gastatements/76/na_en.pdf,1323,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,1,3,8
2021,nauru,https://gadebate.un.org/sites/default/files/gastatements/76/nr_en.pdf,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,2,0,12,9
2021,nepal,https://gadebate.un.org/sites/default/files/gastatements/76/np_en.pdf,2885,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,11,8,8,0,11,21
2021,new-zealand,https://gadebate.un.org/sites/default/files/gastatements/76/nz_en.pdf,2553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,4,0,10,11
2021,nigeria,https://gadebate.un.org/sites/default/files/gastatements/76/ng_en.pdf,2723,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,9,7,5,1,13,8
2021,pakistan,https://gadebate.un.org/sites/default/files/gastatements/76/pk_en.pdf,2494,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,11
2021,palau,https://gadebate.un.org/sites/default/files/gastatements/76/pw_en.pdf,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,0,0,1,12
2021,palestine-state,https://gadebate.un.org/sites/default/files/gastatements/76/ps_en.pdf,2814,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,19,2,4,28
2021,papua-new-guinea,https://gadebate.un.org/sites/default/files/gastatements/76/pg_en.pdf,5262,0,0,0,2,0,2,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33,18,17,3,28,10
2021,philippines,https://gadebate.un.org/sites/default/files/gastatements/76/ph_en.pdf,1432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,1,6
2021,republic-korea,https://gadebate.un.org/sites/default/files/gastatements/76/kr_en.pdf,1958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12,0,0,0
2021,republic-moldova,https://gadebate.un.org/sites/default/files/gastatements/76/md_en.pdf,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,2,0,3,4
2021,republic-north-macedonia,https://gadebate.un.org/sites/default/files/gastatements/76/mk_en.pdf,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,1,0,3,3
2021,romania,https://gadebate.un.org/sites/default/files/gastatements/76/ro_en.pdf,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,0,6,0
2021,rwanda,https://gadebate.un.org/sites/default/files/gastatements/76/rw_en.pdf,475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
2021,saint-kitts-and-nevis,https://gadebate.un.org/sites/default/files/gastatements/76/kn_en.pdf,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,3,7
2021,saint-lucia,https://gadebate.un.org/sites/default/files/gastatements/76/lc_en.pdf,2927,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0,1,1,1,12
2021,saint-vincent-and-grenadines,https://gadebate.un.org/sites/default/files/gastatements/76/vc_en.pdf,2035,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,3,0,1,6
2021,san-marino,https://gadebate.un.org/sites/default/files/gastatements/76/sm_en.pdf,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,1,7,8
2021,serbia,https://gadebate.un.org/sites/default/files/gastatements/76/rs_en.pdf,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,1,3,3
2021,seychelles,https://gadebate.un.org/sites/default/files/gastatements/76/sc_en.pdf,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,6
2021,singapore,https://gadebate.un.org/sites/default/files/gastatements/76/sg_en.pdf,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,0,0,3,7
2021,slovakia,https://gadebate.un.org/sites/default/files/gastatements/76/sk_en.pdf,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3
2021,slovenia,https://gadebate.un.org/sites/default/files/gastatements/76/si_en.pdf,1191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,6,4,2,1
2021,solomon-islands,https://gadebate.un.org/sites/default/files/gastatements/76/sb_en.pdf,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,4,1,8,13
2021,somalia,https://gadebate.un.org/sites/default/files/gastatements/76/so_en.pdf,1342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,1,0,12
2021,south-africa,https://gadebate.un.org/sites/default/files/gastatements/76/za_en.pdf,1207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,2,5
2021,south-sudan,https://gadebate.un.org/sites/default/files/gastatements/76/ss_en.pdf,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,12,7,3,13
2021,sri-lanka,https://gadebate.un.org/sites/default/files/gastatements/76/lk_en.pdf,1415,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,1,0,10,2
2021,suriname,https://gadebate.un.org/sites/default/files/gastatements/76/sr_en.pdf,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,9,2
2021,sweden,https://gadebate.un.org/sites/default/files/gastatements/76/se_en.pdf,1365,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,2,0,7,7
2021,tajikistan,https://gadebate.un.org/sites/default/files/gastatements/76/tj_en.pdf,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,9,1,3,12
2021,thailand,https://gadebate.un.org/sites/default/files/gastatements/76/th_en.pdf,2405,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,21,8,4,0,7,4
2021,timor-leste,https://gadebate.un.org/sites/default/files/gastatements/76/tl_en.pdf,2059,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,9,9,4,4,0,6,10
2021,togo,https://gadebate.un.org/sites/default/files/gastatements/76/vn_en.pdf,1931,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,6,11,2,5,18
2021,tonga,https://gadebate.un.org/sites/default/files/gastatements/76/to_en_0.pdf,1716,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10,1,0,1,7,3
2021,trinidad-and-tobago,https://gadebate.un.org/sites/default/files/gastatements/76/tt_en.pdf,1921,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,1,4,5
2021,tuvalu,https://gadebate.un.org/sites/default/files/gastatements/76/tv_en.pdf,1639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,12,6,0,0,4,13
2021,uganda,https://gadebate.un.org/sites/default/files/gastatements/76/ug_en.pdf,2905,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,13,5,0,18,4
2021,united-republic-tanzania,https://gadebate.un.org/sites/default/files/gastatements/76/tz_en.pdf,1610,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,2,7
2021,vanuatu,https://gadebate.un.org/sites/default/files/gastatements/76/vu_en.pdf,2246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,11,0,0,1,18,8
2021,viet-nam,https://gadebate.un.org/sites/default/files/gastatements/76/cv_en_1.pdf,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,7,0,7,6
2022,albania,https://gadebate.un.org/sites/default/files/gastatements/77/al_en.pdf,2054,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,8,6,2,3,3
2022,angola,https://gadebate.un.org/sites/default/files/gastatements/77/ao_en.pdf,1328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,11,1,2,4
2022,armenia,https://gadebate.un.org/sites/default/files/gastatements/77/am_en.pdf,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,8,11,0,5,3
2022,australia,https://gadebate.un.org/sites/default/files/gastatements/77/au_en.pdf,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,14,2,0,3,24
2022,azerbaijan,https://gadebate.un.org/sites/default/files/gastatements/77/az_en.pdf,2774,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,8,9,5,8,0
2022,bahamas,https://gadebate.un.org/sites/default/files/gastatements/77/bs_en.pdf,1997,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,6,11
2022,bangladesh,https://gadebate.un.org/sites/default/files/gastatements/77/bd_en.pdf,2598,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,11,1,8,17
2022,belize,https://gadebate.un.org/sites/default/files/gastatements/77/bz_en.pdf,2175,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,6,9
2022,bhutan,https://gadebate.un.org/sites/default/files/gastatements/77/bt_en.pdf,3133,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,4,6,0,6,8
2022,bosnia-and-herzegovina,https://gadebate.un.org/sites/default/files/gastatements/77/ba_en.pdf,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,15,0,3,5
2022,botswana,https://gadebate.un.org/sites/default/files/gastatements/77/bw_en.pdf,2983,1,0,0,1,0,1,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,21,7,7,2,4,8
2022,brazil,https://gadebate.un.org/sites/default/files/gastatements/77/br_en.pdf,2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,7,3,4,8
2022,brunei-darussalam,https://gadebate.un.org/sites/default/files/gastatements/77/bn_en.pdf,1121,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,3,0,1,0
2022,bulgaria,https://gadebate.un.org/sites/default/files/gastatements/77/bg_en.pdf,1531,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,6,1,5,5
2022,cabo-verde,https://gadebate.un.org/sites/default/files/gastatements/77/cv_en.pdf,1357,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,5,2
2022,cambodia,https://gadebate.un.org/sites/default/files/gastatements/77/kh_en.pdf,1526,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,1,3,3
2022,croatia,https://gadebate.un.org/sites/default/files/gastatements/77/hr_en.pdf,1853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,7,4,0,2,5
2022,cyprus,https://gadebate.un.org/sites/default/files/gastatements/77/cy_en.pdf,2353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8,6,0,0,5
2022,czech-republic,https://gadebate.un.org/sites/default/files/gastatements/77/cz_en.pdf,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,1,0,10,0
2022,democratic-peoples-republic-korea,https://gadebate.un.org/sites/default/files/gastatements/77/kp_en.pdf,2402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,4,9,9,0,2,15
2022,denmark,https://gadebate.un.org/sites/default/files/gastatements/77/dk_en.pdf,1738,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,9,3,1,3,2
2022,dominica,https://gadebate.un.org/sites/default/files/gastatements/77/dm_en.pdf,3195,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,4,0,10,16
2022,estonia,https://gadebate.un.org/sites/default/files/gastatements/77/ee_en.pdf,2185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,10,4,0,7,5
2022,eswatini,https://gadebate.un.org/sites/default/files/gastatements/77/sz_en.pdf,1781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,7,3
2022,ethiopia,https://gadebate.un.org/sites/default/files/gastatements/77/et_en.pdf,1148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,3,8,0,6,2
2022,fiji,https://gadebate.un.org/sites/default/files/gastatements/77/fj_en.pdf,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,9
2022,finland,https://gadebate.un.org/sites/default/files/gastatements/77/fi_en_25.pdf,1281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,5,3
2022,gambia-republic,https://gadebate.un.org/sites/default/files/gastatements/77/gm_en.pdf,1576,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,6,4,13,1,7,8
2022,georgia,https://gadebate.un.org/sites/default/files/gastatements/77/ge_en.pdf,1895,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,6,9,1,5,3
2022,germany,https://gadebate.un.org/sites/default/files/gastatements/77/de_en.pdf,2238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,5,8,0,6,2
2022,ghana,https://gadebate.un.org/sites/default/files/gastatements/77/gh_en.pdf,1758,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,2
2022,greece,https://gadebate.un.org/sites/default/files/gastatements/77/gr_en.pdf,2139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,3,0,4,3,1,5,8
2022,grenada,https://gadebate.un.org/sites/default/files/gastatements/77/gd_en.pdf,2491,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,3,4,0,6,12
2022,guyana,https://gadebate.un.org/sites/default/files/gastatements/77/gy_en.pdf,2435,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,12,1,0,4,3
2022,holy-see,https://gadebate.un.org/sites/default/files/gastatements/77/va_en.pdf,3708,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,12,3,1,10
2022,hungary,https://gadebate.un.org/sites/default/files/gastatements/77/hu_en.pdf,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,6
2022,iceland,https://gadebate.un.org/sites/default/files/gastatements/77/is_en.pdf,2497,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,1,7
